minute,second,h_a,x,y,type,outcomeType,playerName,endX,endY,Setpiece,xT,team,country,competition,season
85,28.5,a,33.1,22.5,carry,Successful,Federico Valverde,37.4,26,FALSE,0.0009597662565,Real Madrid,Europe,Champions-League,2022-2023
85,29,a,37.4,26,Pass,Successful,Federico Valverde,47,74.5,FALSE,0.001984879354,Real Madrid,Europe,Champions-League,2022-2023
85,31,a,47,74.5,carry,Successful,Vinícius Júnior,53.6,82.4,FALSE,0.001404823724,Real Madrid,Europe,Champions-League,2022-2023
85,33,a,53.6,82.4,Pass,Successful,Vinícius Júnior,47.5,71.3,FALSE,-0.001129310176,Real Madrid,Europe,Champions-League,2022-2023
85,34,a,47.5,71.3,carry,Successful,Karim Benzema,54.1,76.8,FALSE,0.001659944182,Real Madrid,Europe,Champions-League,2022-2023
85,35,a,54.1,76.8,Pass,Unsuccessful,Karim Benzema,70.8,100,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
86,9,a,0,0,SubstitutionOff,Successful,Karim Benzema,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
86,9,a,0,0,SubstitutionOn,Successful,Marco Asensio,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
86,20,a,0,0,SubstitutionOff,Successful,Luka Modric,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
86,20,a,0,0,SubstitutionOn,Successful,Toni Kroos,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
86,29,h,21.7,0,Pass,Successful,Trent Alexander-Arnold,19.2,23.1,FALSE,0.0009435406575,Liverpool,Europe,Champions-League,2022-2023
86,30,h,19.2,23.1,Pass,Successful,Joël Matip,14.2,47.8,FALSE,0.001157438802,Liverpool,Europe,Champions-League,2022-2023
86,31,h,14.2,47.8,Pass,Successful,Alisson,29.1,49.7,FALSE,0.0006274442042,Liverpool,Europe,Champions-League,2022-2023
86,32,h,29.1,49.7,Pass,Successful,Fabinho,25.4,34.6,FALSE,-0.0006527565412,Liverpool,Europe,Champions-League,2022-2023
86,34,h,25,33.7,Pass,Unsuccessful,James Milner,19.2,0,FALSE,,Liverpool,Europe,Champions-League,2022-2023
86,59,a,75.1,100,Pass,Successful,Nacho,54.8,96.6,FALSE,-0.00952180491,Real Madrid,Europe,Champions-League,2022-2023
87,3,a,54.4,96.5,Pass,Successful,Toni Kroos,38.9,95.9,FALSE,-0.00335624521,Real Madrid,Europe,Champions-League,2022-2023
87,4,a,38.9,95.9,carry,Successful,Antonio Rüdiger,35.1,94.2,FALSE,-0.000632519024,Real Madrid,Europe,Champions-League,2022-2023
87,5,a,35.1,94.2,Pass,Successful,Antonio Rüdiger,9.5,58.4,FALSE,-0.0006746628531,Real Madrid,Europe,Champions-League,2022-2023
87,8,a,9.5,58.4,carry,Successful,Thibaut Courtois,11.8,66.8,FALSE,-0.0003032002469,Real Madrid,Europe,Champions-League,2022-2023
87,11,a,11.8,66.8,Pass,Unsuccessful,Thibaut Courtois,64,83.5,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
87,14,h,24.2,18.3,Pass,Unsuccessful,Trent Alexander-Arnold,38.6,15.5,FALSE,,Liverpool,Europe,Champions-League,2022-2023
87,18,a,49,87.8,Pass,Successful,Nacho,37.1,85.8,FALSE,-0.002242405709,Real Madrid,Europe,Champions-League,2022-2023
87,19,a,37.1,85.8,Pass,Successful,Antonio Rüdiger,38.8,65.9,FALSE,0.001182871748,Real Madrid,Europe,Champions-League,2022-2023
87,20.5,a,38.8,65.9,carry,Successful,Eduardo Camavinga,35.3,60.7,FALSE,-0.0006505288224,Real Madrid,Europe,Champions-League,2022-2023
87,22,a,35.3,60.7,Pass,Successful,Eduardo Camavinga,25.7,37.3,FALSE,-0.001537766632,Real Madrid,Europe,Champions-League,2022-2023
87,25,a,25.7,37.3,carry,Successful,Éder Militão,30.6,31.8,FALSE,0.0006441122477,Real Madrid,Europe,Champions-League,2022-2023
87,28,a,30.6,31.8,Pass,Successful,Éder Militão,28.4,41.7,FALSE,-0.0002044203618,Real Madrid,Europe,Champions-League,2022-2023
87,29,a,28.4,41.7,carry,Successful,Eduardo Camavinga,28.5,47.1,FALSE,0.00004817115149,Real Madrid,Europe,Champions-League,2022-2023
87,30,a,28.5,47.1,Pass,Successful,Eduardo Camavinga,26.4,70.8,FALSE,-0.0005803061318,Real Madrid,Europe,Champions-League,2022-2023
87,33,a,26.8,72.8,Pass,Successful,Antonio Rüdiger,32.3,69.7,FALSE,0.001023199426,Real Madrid,Europe,Champions-League,2022-2023
87,34,a,31.8,70.5,Pass,Successful,Toni Kroos,35.7,63.3,FALSE,0.0008171939225,Real Madrid,Europe,Champions-League,2022-2023
87,36,a,35.7,63.3,Pass,Successful,Eduardo Camavinga,33.6,78.3,FALSE,-0.0008009438086,Real Madrid,Europe,Champions-League,2022-2023
87,37,a,34.1,78.8,Pass,Successful,Toni Kroos,47.8,71.7,FALSE,0.003161332032,Real Madrid,Europe,Champions-League,2022-2023
87,41,h,53,30.4,Foul,Unsuccessful,Joël Matip,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
87,41,a,47,69.6,Foul,Successful,Dani Ceballos,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
88,0,a,46.3,76.6,Pass,Successful,Toni Kroos,48.3,65.3,TRUE,0.001043261112,Real Madrid,Europe,Champions-League,2022-2023
88,1.5,a,48.3,65.3,carry,Successful,Dani Ceballos,51.3,61.3,FALSE,0.0009422883027,Real Madrid,Europe,Champions-League,2022-2023
88,3,a,51.3,61.3,Pass,Successful,Dani Ceballos,46.2,44.5,FALSE,-0.001168151609,Real Madrid,Europe,Champions-League,2022-2023
88,5,a,46.2,44.5,Pass,Successful,Eduardo Camavinga,53.8,48.2,FALSE,0.001846216216,Real Madrid,Europe,Champions-League,2022-2023
88,6,a,53.8,48.2,Pass,Successful,Dani Ceballos,45,55,FALSE,-0.002157712703,Real Madrid,Europe,Champions-League,2022-2023
88,7,a,44.4,57.2,Pass,Successful,Eduardo Camavinga,40.7,88.2,FALSE,-0.002234668428,Real Madrid,Europe,Champions-League,2022-2023
88,10,a,39.1,87.5,Pass,Successful,Toni Kroos,37.6,56.4,FALSE,0.0006788768194,Real Madrid,Europe,Champions-League,2022-2023
88,12,a,37.6,56.4,Pass,Successful,Éder Militão,40.6,68.2,FALSE,0.0006370308002,Real Madrid,Europe,Champions-League,2022-2023
88,13,a,40.4,68.4,Pass,Unsuccessful,Toni Kroos,30.7,74.3,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
88,15,h,70.7,32.5,BallRecovery,Successful,Mohamed Salah,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
88,18,h,76.8,35.7,Pass,Successful,Mohamed Salah,91.6,26.2,FALSE,0.0241119753,Liverpool,Europe,Champions-League,2022-2023
88,20,a,9.5,72.5,BlockedPass,Successful,Antonio Rüdiger,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
88,20,h,92.1,26.2,Pass,Unsuccessful,Harvey Elliott,91.5,29.2,FALSE,,Liverpool,Europe,Champions-League,2022-2023
88,25,h,92.2,0,Pass,Successful,Harvey Elliott,82,7,FALSE,-0.006305651652,Liverpool,Europe,Champions-League,2022-2023
88,27.5,h,82,7,carry,Successful,Trent Alexander-Arnold,87.6,8.8,FALSE,0.005766609886,Liverpool,Europe,Champions-League,2022-2023
88,30,h,87.6,8.8,Pass,Successful,Trent Alexander-Arnold,87.7,43.4,FALSE,0.07570873005,Liverpool,Europe,Champions-League,2022-2023
88,31,h,87.7,43.4,BallTouch,Unsuccessful,Roberto Firmino,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
88,33,a,12.3,52.4,BallRecovery,Successful,Dani Ceballos,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
88,35,a,22.8,55.9,Pass,Successful,Dani Ceballos,26.2,65.3,FALSE,0.0003304039588,Real Madrid,Europe,Champions-League,2022-2023
88,38,a,26.2,65.3,carry,Successful,Toni Kroos,29.3,79.6,FALSE,-0.00007901133417,Real Madrid,Europe,Champions-League,2022-2023
88,41,a,29.3,79.6,Pass,Successful,Toni Kroos,23.5,80.6,FALSE,-0.0008613547879,Real Madrid,Europe,Champions-League,2022-2023
88,41.5,a,23.5,80.6,carry,Successful,Nacho,45.3,86.9,FALSE,0.003283884654,Real Madrid,Europe,Champions-League,2022-2023
88,42,a,45.3,86.9,Pass,Successful,Nacho,55.1,45.6,FALSE,0.004144145662,Real Madrid,Europe,Champions-League,2022-2023
88,43.5,a,55.1,45.6,carry,Successful,Federico Valverde,54.4,57.6,FALSE,-0.0002652776692,Real Madrid,Europe,Champions-League,2022-2023
88,45,a,54.4,57.6,Pass,Successful,Federico Valverde,46,75.8,FALSE,-0.002896490704,Real Madrid,Europe,Champions-League,2022-2023
88,48,a,47.3,75.1,Pass,Successful,Toni Kroos,55.9,68.8,FALSE,0.002850155397,Real Madrid,Europe,Champions-League,2022-2023
88,49,a,55.9,68.8,carry,Successful,Federico Valverde,57.5,72,FALSE,0.0003300466142,Real Madrid,Europe,Champions-League,2022-2023
88,50,a,57.5,72,Pass,Successful,Federico Valverde,52.5,84.4,FALSE,-0.002363699013,Real Madrid,Europe,Champions-League,2022-2023
88,51,a,52.5,84.4,Pass,Successful,Toni Kroos,47.5,71.3,FALSE,-0.0006085311983,Real Madrid,Europe,Champions-League,2022-2023
88,53.5,a,47.5,71.3,carry,Successful,Eduardo Camavinga,54.7,54.3,FALSE,0.002399564481,Real Madrid,Europe,Champions-League,2022-2023
88,56,a,54.7,54.3,Pass,Successful,Eduardo Camavinga,54.1,19.4,FALSE,-0.0009640117473,Real Madrid,Europe,Champions-League,2022-2023
88,59,a,54.2,18.5,Pass,Successful,Marco Asensio,60.6,5,FALSE,0.0007316900334,Real Madrid,Europe,Champions-League,2022-2023
89,2,a,59.5,5.5,Pass,Successful,Daniel Carvajal,57,18.6,FALSE,0.0005080595512,Real Madrid,Europe,Champions-League,2022-2023
89,4,a,57,18.6,carry,Successful,Eduardo Camavinga,58,23.2,FALSE,0.0005680371287,Real Madrid,Europe,Champions-League,2022-2023
89,6,a,58,23.2,Pass,Successful,Eduardo Camavinga,54.4,65,FALSE,-0.0006091954245,Real Madrid,Europe,Champions-League,2022-2023
89,7,a,54.4,65,Pass,Successful,Toni Kroos,62.4,62.8,FALSE,0.002670926261,Real Madrid,Europe,Champions-League,2022-2023
89,9,a,62.4,62.8,carry,Successful,Dani Ceballos,71.1,82.9,FALSE,0.004225621603,Real Madrid,Europe,Champions-League,2022-2023
89,11,a,71.1,82.9,Pass,Successful,Dani Ceballos,73.7,96.3,FALSE,-0.0003971578432,Real Madrid,Europe,Champions-League,2022-2023
89,13,a,73.7,96.3,Pass,Successful,Vinícius Júnior,65.2,93,FALSE,-0.004664472552,Real Madrid,Europe,Champions-League,2022-2023
89,14,a,64.3,92.5,Pass,Successful,Toni Kroos,63,80,FALSE,0.0006774644998,Real Madrid,Europe,Champions-League,2022-2023
89,16,a,62.6,79.1,Pass,Successful,Marco Asensio,45.1,67.9,FALSE,-0.004727148116,Real Madrid,Europe,Champions-League,2022-2023
89,18,a,44.4,68,Pass,Successful,Antonio Rüdiger,45.5,87.5,FALSE,-0.0009447248277,Real Madrid,Europe,Champions-League,2022-2023
89,19,a,45.5,88.4,Pass,Successful,Nacho,55.4,73.2,FALSE,0.00394193818,Real Madrid,Europe,Champions-League,2022-2023
89,21,a,54.9,73.2,Pass,Successful,Marco Asensio,44.1,87,FALSE,-0.003887359433,Real Madrid,Europe,Champions-League,2022-2023
89,24,a,44.4,88.1,Pass,Successful,Nacho,41.9,96.3,FALSE,-0.0009474584251,Real Madrid,Europe,Champions-League,2022-2023
89,26,a,41.4,95.1,Pass,Successful,Toni Kroos,60.7,85.9,FALSE,0.005838915391,Real Madrid,Europe,Champions-League,2022-2023
89,27,a,60.7,85.9,carry,Successful,Dani Ceballos,59.2,88.7,FALSE,-0.0007668524261,Real Madrid,Europe,Champions-League,2022-2023
89,28,a,59.2,88.7,Pass,Successful,Dani Ceballos,62.9,94.7,FALSE,0.0007479585969,Real Madrid,Europe,Champions-League,2022-2023
89,29,a,65.8,94.2,Pass,Successful,Vinícius Júnior,69.3,73.6,FALSE,0.004276300612,Real Madrid,Europe,Champions-League,2022-2023
89,31,a,69.9,73.6,BallTouch,Unsuccessful,Nacho,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
89,32,h,24,34.5,Pass,Successful,Virgil van Dijk,35.1,21.5,FALSE,0.001347467309,Liverpool,Europe,Champions-League,2022-2023
89,33,h,35.1,21.5,BallRecovery,Successful,Roberto Firmino,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
89,34,h,36,23.6,Dispossessed,Successful,Roberto Firmino,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
89,34,a,64,76.4,Tackle,Successful,Dani Ceballos,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
89,36,a,61.2,67.3,BallRecovery,Successful,Dani Ceballos,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
89,36,a,61.5,65.1,Pass,Successful,Dani Ceballos,66.7,35.2,FALSE,0.002612665779,Real Madrid,Europe,Champions-League,2022-2023
89,38,a,66.7,35.2,carry,Successful,Federico Valverde,69.8,27.5,FALSE,0.001673942575,Real Madrid,Europe,Champions-League,2022-2023
89,40,a,69.8,27.5,Pass,Successful,Federico Valverde,74,16.2,FALSE,0.00213930064,Real Madrid,Europe,Champions-League,2022-2023
89,42,a,72.3,16.5,Pass,Successful,Daniel Carvajal,65.5,25.7,FALSE,-0.003654164164,Real Madrid,Europe,Champions-League,2022-2023
89,43,a,65.5,25.7,Pass,Successful,Dani Ceballos,62.5,13.3,FALSE,-0.002714634369,Real Madrid,Europe,Champions-League,2022-2023
89,45,a,61.6,13.8,Pass,Successful,Federico Valverde,58.3,26.9,FALSE,-0.00007742953428,Real Madrid,Europe,Champions-League,2022-2023
89,46,a,59.1,27.2,Pass,Successful,Eduardo Camavinga,64,19,FALSE,0.001581350453,Real Madrid,Europe,Champions-League,2022-2023
89,48,a,64,19,Pass,Successful,Dani Ceballos,56.5,28.1,FALSE,-0.002318408785,Real Madrid,Europe,Champions-League,2022-2023
89,49,a,56.5,28.1,Pass,Successful,Eduardo Camavinga,47.2,36.1,FALSE,-0.002484693845,Real Madrid,Europe,Champions-League,2022-2023
89,51,a,47,36.1,Pass,Successful,Éder Militão,50.7,66.5,FALSE,0.0009961418558,Real Madrid,Europe,Champions-League,2022-2023
89,53,a,50.9,66.7,Pass,Successful,Toni Kroos,51.1,57.5,FALSE,0.0002260167144,Real Madrid,Europe,Champions-League,2022-2023
89,55,a,51.1,57.5,Pass,Successful,Eduardo Camavinga,63.2,66.1,FALSE,0.003773697257,Real Madrid,Europe,Champions-League,2022-2023
89,56,a,63.2,66.1,Pass,Successful,Vinícius Júnior,58.1,55.7,FALSE,-0.001535450781,Real Madrid,Europe,Champions-League,2022-2023
89,57,a,58.1,55.7,carry,Successful,Eduardo Camavinga,60.6,52.1,FALSE,0.0009235495495,Real Madrid,Europe,Champions-League,2022-2023
89,58,a,60.6,52.1,Pass,Successful,Eduardo Camavinga,64.6,38.2,FALSE,0.001464413072,Real Madrid,Europe,Champions-League,2022-2023
89,59.5,a,64.6,38.2,carry,Successful,Marco Asensio,63.1,34.2,FALSE,-0.0008943479909,Real Madrid,Europe,Champions-League,2022-2023
90,1,a,63.1,34.2,Pass,Successful,Marco Asensio,61.9,11.6,FALSE,-0.002055752587,Real Madrid,Europe,Champions-League,2022-2023
90,3,a,63,11.9,Pass,Successful,Daniel Carvajal,67.7,4.4,FALSE,0.001514143066,Real Madrid,Europe,Champions-League,2022-2023
90,4,a,67.7,4.4,Pass,Successful,Federico Valverde,61.9,9.3,FALSE,-0.002250167333,Real Madrid,Europe,Champions-League,2022-2023
90,6,a,63.1,10.5,Pass,Successful,Daniel Carvajal,59.6,19.4,FALSE,-0.0003663145323,Real Madrid,Europe,Champions-League,2022-2023
90,7,a,59.6,19.4,carry,Successful,Marco Asensio,61.9,24.3,FALSE,0.0009748614093,Real Madrid,Europe,Champions-League,2022-2023
90,8,a,61.9,24.3,Pass,Successful,Marco Asensio,72.6,33,FALSE,0.006448524827,Real Madrid,Europe,Champions-League,2022-2023
90,10,a,72.6,33,Pass,Successful,Vinícius Júnior,67.8,33.9,FALSE,-0.002897597905,Real Madrid,Europe,Champions-League,2022-2023
90,12,a,67.8,33.9,carry,Successful,Marco Asensio,66.8,52.1,FALSE,-0.0004212612872,Real Madrid,Europe,Champions-League,2022-2023
90,14,a,66.8,52.1,Pass,Successful,Marco Asensio,67.2,71.4,FALSE,0.00004930142724,Real Madrid,Europe,Champions-League,2022-2023
90,16,a,67.7,72.3,Pass,Unsuccessful,Toni Kroos,75.7,75.7,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
90,18,h,25.5,37.6,BallTouch,Successful,Harvey Elliott,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
90,20,h,30.6,52.7,BallRecovery,Successful,Diogo Jota,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
90,20,h,30.6,52.7,Pass,Successful,Diogo Jota,34.9,47.6,FALSE,0.0006728660661,Liverpool,Europe,Champions-League,2022-2023
90,21,h,34.9,47.6,Pass,Successful,Roberto Firmino,37.7,59.7,FALSE,0.0004776640377,Liverpool,Europe,Champions-League,2022-2023
90,23,h,37.7,59.7,carry,Successful,Diogo Jota,44.4,63.2,FALSE,0.001519671062,Liverpool,Europe,Champions-League,2022-2023
90,25,h,44.4,63.2,Foul,Successful,Diogo Jota,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
90,25,a,55.6,36.8,Foul,Unsuccessful,Daniel Carvajal,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
90,38,h,46.7,58.2,Pass,Successful,Fabinho,46,75.6,TRUE,-0.0008813557598,Liverpool,Europe,Champions-League,2022-2023
90,41,h,44.9,72.9,Pass,Successful,Virgil van Dijk,44.8,55.8,FALSE,0.000589473043,Liverpool,Europe,Champions-League,2022-2023
90,43,h,44.8,55.8,carry,Successful,Fabinho,50.4,49.4,FALSE,0.00142536027,Liverpool,Europe,Champions-League,2022-2023
90,45,h,50.4,49.4,Pass,Successful,Fabinho,51.9,70.6,FALSE,0.00009150464304,Liverpool,Europe,Champions-League,2022-2023
90,47,h,51.9,70.6,Pass,Successful,Virgil van Dijk,57.4,66.3,FALSE,0.001821784609,Liverpool,Europe,Champions-League,2022-2023
90,49,h,57.4,66.3,carry,Successful,Roberto Firmino,63.7,62.1,FALSE,0.002435443937,Liverpool,Europe,Champions-League,2022-2023
90,51,h,63.7,62.1,Pass,Successful,Roberto Firmino,69.1,61.2,FALSE,0.002783692873,Liverpool,Europe,Champions-League,2022-2023
90,53,h,71.4,61.4,TakeOn,Unsuccessful,Diogo Jota,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
90,53,a,28.6,38.6,Tackle,Unsuccessful,Daniel Carvajal,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
90,54,h,69.8,62.9,BallTouch,Successful,Diogo Jota,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
90,56,a,19.9,32.1,Pass,Successful,Éder Militão,28.6,15.7,FALSE,0.0003153435312,Real Madrid,Europe,Champions-League,2022-2023
90,56,a,19.9,32.1,BallRecovery,Successful,Éder Militão,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
90,57,a,28.6,15.7,Pass,Successful,Federico Valverde,34.5,24.9,FALSE,0.001539489363,Real Madrid,Europe,Champions-League,2022-2023
90,59,a,37.1,25.7,Pass,Unsuccessful,Dani Ceballos,45.9,23.1,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,1,h,54.7,76.5,Pass,Successful,Andrew Robertson,45.3,70.7,FALSE,-0.002468868037,Liverpool,Europe,Champions-League,2022-2023
91,3,h,42.3,70.2,BallRecovery,Successful,Virgil van Dijk,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,3,h,42.3,70.2,Pass,Successful,Virgil van Dijk,45,53.9,FALSE,0.001074078818,Liverpool,Europe,Champions-League,2022-2023
91,5,h,44.8,51.8,Pass,Successful,James Milner,64.3,54.8,FALSE,0.006282882087,Liverpool,Europe,Champions-League,2022-2023
91,7,h,64.3,54.8,Pass,Successful,Mohamed Salah,64.6,61.4,FALSE,-0.00007303955147,Liverpool,Europe,Champions-League,2022-2023
91,8.5,h,64.6,61.4,carry,Successful,Roberto Firmino,70.7,67.6,FALSE,0.003295701478,Liverpool,Europe,Champions-League,2022-2023
91,10,h,70.7,67.6,Pass,Successful,Roberto Firmino,74.6,73.8,FALSE,0.00226431643,Liverpool,Europe,Champions-League,2022-2023
91,10.5,h,74.6,73.8,carry,Successful,Diogo Jota,82.7,72,FALSE,0.0121694818,Liverpool,Europe,Champions-League,2022-2023
91,11,h,82.7,72,Pass,Successful,Diogo Jota,87.4,64.5,FALSE,0.03414600149,Liverpool,Europe,Champions-League,2022-2023
91,12,a,11.9,35.2,Tackle,Unsuccessful,Antonio Rüdiger,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,12,h,88.1,64.8,Dispossessed,Successful,Roberto Firmino,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,13,h,87.4,64.5,BallTouch,Successful,Roberto Firmino,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,14,a,10.9,36.8,BallTouch,Successful,Antonio Rüdiger,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,15,h,86.9,65.2,BallTouch,Unsuccessful,Mohamed Salah,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,16,a,7.9,34.9,Clearance,Successful,Éder Militão,12.7,0,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,27,h,80.8,100,Pass,Successful,Andrew Robertson,78.1,95,FALSE,-0.002239999414,Liverpool,Europe,Champions-League,2022-2023
91,28,h,78.1,95,Pass,Successful,Diogo Jota,80.9,97.7,FALSE,0.002415076892,Liverpool,Europe,Champions-League,2022-2023
91,29,h,80.7,96.8,Pass,Successful,Andrew Robertson,72.4,91.1,FALSE,-0.005946162304,Liverpool,Europe,Champions-League,2022-2023
91,31.5,h,72.4,91.1,carry,Successful,Fabinho,68.7,82.1,FALSE,-0.0005091649238,Liverpool,Europe,Champions-League,2022-2023
91,34,h,68.7,82.1,Pass,Successful,Fabinho,54.9,47.8,FALSE,-0.005370098808,Liverpool,Europe,Champions-League,2022-2023
91,35,h,54.9,47.8,Pass,Successful,Joël Matip,55,79.4,FALSE,-0.0006523630415,Liverpool,Europe,Champions-League,2022-2023
91,36.5,h,55,79.4,carry,Successful,Virgil van Dijk,55.8,74.4,FALSE,0.0005048715193,Liverpool,Europe,Champions-League,2022-2023
91,38,h,55.8,74.4,Pass,Successful,Virgil van Dijk,53.7,44.8,FALSE,-0.0002080264959,Liverpool,Europe,Champions-League,2022-2023
91,40,h,53.7,44.8,carry,Successful,Joël Matip,68.3,41.8,FALSE,0.005862736899,Liverpool,Europe,Champions-League,2022-2023
91,42,h,68.3,41.8,Pass,Successful,Joël Matip,78,53.9,FALSE,0.01098565288,Liverpool,Europe,Champions-League,2022-2023
91,43,h,78.6,51,Pass,Unsuccessful,Diogo Jota,81.1,50,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,44,a,18.8,52.3,Interception,Successful,Éder Militão,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,45,a,18.3,51.7,BallTouch,Successful,Éder Militão,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,45,a,19,53.7,BallTouch,Successful,Eduardo Camavinga,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,45,a,20.7,54,BallTouch,Successful,Eduardo Camavinga,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,48,h,81.5,50,BallTouch,Unsuccessful,Mohamed Salah,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,48,a,15.1,51.4,BallRecovery,Successful,Eduardo Camavinga,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,49,a,15.1,51.4,Pass,Successful,Eduardo Camavinga,24.9,61.2,FALSE,0.00004038563286,Real Madrid,Europe,Champions-League,2022-2023
91,50,a,24.9,61.2,Pass,Successful,Toni Kroos,27.7,50,FALSE,0.0004498996524,Real Madrid,Europe,Champions-League,2022-2023
91,51,a,27.7,50,Pass,Unsuccessful,Dani Ceballos,58.3,74.6,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
91,53,h,39.4,25.5,BallRecovery,Successful,Joël Matip,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
91,53,h,39.4,25.5,Pass,Successful,Joël Matip,43.1,43.4,FALSE,0.001315388704,Liverpool,Europe,Champions-League,2022-2023
91,56,h,43.1,43.4,Pass,Unsuccessful,Virgil van Dijk,44.3,40.7,FALSE,,Liverpool,Europe,Champions-League,2022-2023
